name,current_price_per_night,average_rating,total_reviews_received,address,lat,lng,reviewer_nationality,rating,review_title,review
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Gold Coast,4,Loved our stay!!,Was a very central hotel  breakfast was easy & enough variety for a nice breakfast. Rooms were clean & even though a little outdated you expect that given the age. Check in & out was easy & great location. Staff helpful & when we requested.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Cornwall  United Kingdom,5,Family adventure holiday,We stayed in the Scandic for 6 nights and had a fantastic holiday. The decor of the hotel is obviously dated as other reviewers have stated  but we found the staff extremely friendly and helpful  the location was great  and the buffet breakfast was perfect..
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Singapore  Singapore,3,Good Stay,Breakfast is of average. Room is spacious  and the staff are courteous. The hotel is near distance to Fast food restaurants like MacDonald and Scan Burger and supermarket. But it is quite a distance away from Lapland Safaris  if you were taking up its winter.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,montreal,4,Practical and thats what matters,Actually im writing this review while im still @ scandic   yes the hotel is outdated but i didnt care   you're in the arctic circle so i wanted a central clean hotel with good breakfast which is exactly what i got   wifi worked.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Finnmark  Norway,3,Great location,This hotel is located near shopping centres and restaurants  good value for your money - and remember to pay for your parking! OK breakfast  but the rooms could need some upgrading. Central heating made our stay a little cold.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Sittensen  Germany,3,Very friendly and helpful staff  good restaurant  rooms need a renovation,The staff is very friendly and helpful. The restaurant is a nice place to eat. But the size and condition of the rooms is not  what you expect from a Scandic hotel these days. This hotel needs a complete renovation and a re-sizing of the.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Oxford  United Kingdom,4,Down Town location,We stopped there for couple of nights before we go to Santa village hotel. The hotel is Cosy and the rooms are functioned enough for what we wanted it for. the staff was very friendly but they hardly spoke English. This hotel is just in.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Bronnoysund  Norway,3,Good location  friendly staff but traffic noise,Stayed one night and had a room facing a bussy street with a lot of noise. The receptionist was friendly. The decor reminded me of Russian state hotell in the late 80s  and the hotell is in need of a upgrade. The sauna on the.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Espoo  Finland,4,Short stay,
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Espoo  Finland,3,clean  well functioning,Very central location  clean rooms and everything functioned well. Breakfast exceeded expectations. Parking was reasonably prised  but in a hotel like this outside parking in an open parking area should be free of charge for hotel guest
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Tromso  Norway,4,Child-friendly hotel,My family and friends spent two nights here. We can say that we had really good weekend. Nice and clean rooms  friendly staff  good breakfast and what is very important child-friendly hotel. You can find special place for kids to play at the restaurant and.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Naantali  Finland,4,Free WiFi  good breakfast and central location,If I'm on a romantic holiday  you want every little detail to be perfect. But on a short business trip I'm totally satisfied with fast WiFi  comfy bed  breakfast and Central location and this hotel does those all. Not the fanciest exterior and rooms needs.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Murmansk,5,Comfortable and suitable in the town center,
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Western Finland  Finland,3,Great personel,The personel in the hotel lobby were great on all days of our stays. They gave great advice about the services in the hotel and in the city center and made me feel very welcome. The rooms were however a bit frumpy so I wished.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,London  United Kingdom,4,Best hotel in rovaniemi,The city (town) is pretty small and the opportunities for decent accommodation somewhat limited. This hotel is the only hotel not seemingly exclusively designed for tourists. Sure there are reindeer on the bed cover but the hotel functions perfectly well if you are here on.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Edinburgh  United Kingdom,2,So so,I was here for 3 nights as part of a group of 25. The rooms are clean and comfortable but the food is pretty mediocre  buffet style and the staff have a tendency to tidy up before the end of the dinner service There is.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Rosh Pina  Israel,4,Excellent hotel and base,The Scandic is a little tired but still an excellent hotel. The staff were all very kind helpful and efficient even though the hotel was full. We checked out early because we were on a trip but they let us shower and change in the.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,,5,Excellent center for a Lapland visit,Perfect location right in the center but not noisy. The staff were wonderful. They could not have been more helpful. Breakfast was very good with an excellent variety. We were fortunate in being upgraded to a superior room with a private sauna which was lovely..
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Norway,4,Excellent location,We stayed at Scandic hotel for the days that we visited Rovaniemi. The location was great! It was in the city center and across the hotel was a big mall with supermarkets. Everything was within the walking distance. The rooms were nice and the staffs.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Madrid,4,Comfortable and in the center  close to shops and restaurants,Best thing  Santa came to the hotel and gave gifts to kids. A great experience made with care. Rooms are big enough  clean and comfortable. Food is tasteful but is self service and not always was everything availabl
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Madrid  Spain,4,Excellent place for Christmas holiday,We were on a family Christmas holiday in Rovaniemi  Santa's home town  and wanted to avoid the "standard" tourist trap in town. The Scandic Hotel was an excellent choice in every respect: right in the pedestrian/shopping center of Rovaniemi  sorrounded dead by restaurants  close to.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Seoul  South Korea,2,Worn down & cold,We stayed in Scandic Rovaniemi for 2 nights this December. This is the peak season there  so I was paying close to 200 euros per night - and the quality I got for the money left me highly disappointed. The room was so cold that.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Vantaa,3,Great location  average service,
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Dublin  Ireland,4,Happy memories,I'll always have happy memories of my trips to Lapland  helped in part by the Scandic Hotel which has always been my base when there. (3 times) The hotel is perfectly located in the centre of the town with the Christmas market  shopping centres restaurants.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Gmunden  Austria,4,nice and comfortable,Very friendly staff and the room was clean and i felt quite home there. The sauna was a little bit aged but still in good condition and I have enjoyed a some nice time. The breakfast was very delicious. Maybe coming back some da
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,,5,Nice hotel,Nice hotel in a good place. Excellent service  good restaurang and food. Too small bar. Sauna with Great views. Easy to come by car  quite near from railwaystation. Lot of business travellers at week (working days). Ironing room missing? Good choic
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Oulu  Finland,4,Nice Rovaniemi Scandic,This hotel is located in the heart of Rovaniemi. Everything is at hand: shopping  museum and even the local football stadium :) Hotel is build in the beginning of 90s but still in a good condition. The entrance hall is big and nice and works.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Geneva  Switzerland,4,Great location  no air,We booked a standard family room  and knew it faced the courtyard. What we didn't know is that it had no air from outside. The window faced the atrium and the restaurant  which was fine  but it would have been really nice to get some.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Tampere  Finland,3,Reasonable hotel,Finnish category i think reasonable. Rooma are good  little old style and need update but clean ang forth of money. Gym is good even it can be more equipped but it have everything necessery. Sauna is brilliant with wonderfull wiev over the city. Restaurant is.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Zagreb  Croatia,5,Great hotel,We stayed for 2 nights in Scandic Rovaniemi at the end of March 2014 as we came to Rovaniemi to visit Santa. Hotel is very nice and clean. We stayed in standard room with 2 twin beds and you can join the beds together. Our.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Barnstaple  United Kingdom,5,Cannot complain! Great location too,I visited yesterday for one night and the hotel was brilliant! Room very spacious and bathroom with a wet room with all amenities provided. Bed was comfy and nice touch of the reindeer patterned seat and the reindeer blankets too. Breakfast pretty good and varied.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Ramat-hasharon,5,Great week in great hotel,After reading some of the reviews I was a little bit worried before we arrived to Scandic Rovaniemi. Luckily  our experience was wonderful. We (2 adults and 3 children) stayed at the hotel for a week in two adjacent rooms. From the moment we arrived.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Los Angeles  California,4,Arctic Circle Trip 2014,This hotel was very nice and easy to get to  I stayed from March 14 - March 18  2014. Take the shuttle to the city from the airport for 7 euro one way  you are dropped off at the hotel. My room was nice even.
